"Record ID","Catalogue Number","Taxon Concept GUID","Scientific Name - original","Vernacular name - original","Scientific Name","Taxon Rank","Vernacular name","Kingdom","Phylum","Class","Order","Family","Genus","Species","Subspecies","Data Resource ID","Data Resource Name","Institution ID","Institution","Collection ID","Collection","Licence","Institution Code","Collection Code","Locality","Latitude - original","Longitude - original","Geodetic datum - original","Latitude","Longitude","Coordinate Precision","Coordinate Uncertainty in Metres","Country - parsed","State - parsed","Local Government Areas 2011","IMCRA 4 Regions","IBRA 7 Regions","Minimum elevation in meters","Maximum elevation in meters","Minimum depth in meters","Maximum depth in meters","Individual count","Collector","Year","Month","Day","Event Date - parsed","Verbatim event date","Basis Of Record - original","Basis Of Record","Occurrence status","Sex","Preparations","Outlier for layer","Taxonomic Quality","Location Quality"
"0abc9dc1-5d0e-4ac0-8d61-3f052db37802","scler5.dat-N102-2-2161-3","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr8212","Conservation Atlas Surveys","","","","","CC-BY 3.0 (Au)","UQ","ConsAtlas","","-34.1333333","151.0333333","WGS84","-34.1333333","151.0333333","","6000.0","Australia","New South Wales","Sutherland Shire (A)","","Sydney Basin","","","","","","","1966","","","1966-01-01","","HumanObservation","HumanObservation","present","","","","true","true"
"0a285647-8b47-4165-90d6-9e09c934604d","SDMPI0183702","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.375642485","150.844215372","GDA94","-34.375642484","150.844215372","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ODMP07042600","","","","2005-07-01","","HumanObservation","HumanObservation","present","","","","true","true"
"0877b6a9-822e-4b79-bc6f-b56722b6272e","SDMPI0183669","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.399912121","150.812691513","GDA94","-34.39991212","150.812691513","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ODMP07042600","","","","2005-07-01","","HumanObservation","HumanObservation","present","","","","true","true"
"0870d1cf-6485-4378-8b40-eb3c8cddc151","SDMPI0183674","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.384199426","150.809639704","GDA94","-34.384199425","150.809639704","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ODMP07042600","","","","2005-07-01","","HumanObservation","HumanObservation","present","","","","true","true"
"083be55b-db59-40a9-a025-0dec478d4914","SDMPI0183712","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.434374382","150.789224195","GDA94","-34.434374381","150.789224195","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ODMP07042600","","","","2005-07-01","","HumanObservation","HumanObservation","present","","","","true","true"
"06de2a28-cb0a-4bc1-b24a-8f6c280695b0","SDMPI0183687","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.383851722","150.84444431","GDA94","-34.38385172","150.84444431","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ODMP07042600","","","","2005-07-01","","HumanObservation","HumanObservation","present","","","","true","true"
"054fdc13-78e9-43ee-a1cf-4850687d2269","SDMPI0474904","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.203007572","150.915959806","GDA94","-34.203007571","150.915959806","","30.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ODMP07051001","","","","2009-01-05","","HumanObservation","HumanObservation","present","","","","true","true"
"00ad0436-fb83-4dac-9904-e410087c3643","SDMPI0183657","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.383405751","150.822349972","GDA94","-34.38340575","150.822349972","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ODMP07042600","","","","2005-07-01","","HumanObservation","HumanObservation","present","","","","true","true"
"0051236d-4968-4840-82b6-9ec6c37e6670","SDMPI0476442","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.189049619","150.915883333","GDA94","-34.189049618","150.915883333","","30.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ODMP07051001","","","","2009-01-05","","HumanObservation","HumanObservation","present","","","","true","true"
"db55033d-1c0c-44e6-90d7-836eeb8aed9c","SPJGI3364160","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.191181689","150.936121463","GDA94","-34.191181688","150.936121463","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","CHAC;VEG-KNOWM","1998","12","01","1998-12-01","","HumanObservation","HumanObservation","present","","","","true","true"
"c5f2dd96-6d63-47ba-a122-edbe8935be0c","NSW335954","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.215091602","150.951164427","GDA94","-34.215091601","150.951164427","","10000.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","NSWOBS-01274","1968","12","18","1968-12-18","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
"bf27adf7-bcf1-45e0-8f2d-c46d934d0dce","CANB 426164.2","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi L.A.S.Johnson","","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr376","MEL AVH data","in5","Centre for Australian National Biodiversity Research","co12","Australian National Herbarium","CC-BY 3.0 (Au)","CANB","CANB","Macquarie Pass.","-34.5500000000","150.6667000000","","-34.55","150.6667","","1000.0","Australia","New South Wales","Shellharbour (C)","","Sydney Basin","","","","","","Dunlop, C.R.","1968","12","15","1968-12-15","","PreservedSpecimen","PreservedSpecimen","present","","sheet","","true","true"
"b60b979a-35d3-46cb-bf23-ecdf623755db","SPJGI3364349","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.195104115","150.92012936","GDA94","-34.19510411","150.92012936","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","CHAC;VEG-KNOWM","1998","12","02","1998-12-02","","HumanObservation","HumanObservation","present","","","","true","true"
"addc73a8-fdb2-49e9-a6b8-d6388303614a","CBG 8704580.1","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi L.A.S.Johnson","","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr376","MEL AVH data","in5","Centre for Australian National Biodiversity Research","co12","Australian National Herbarium","CC-BY 3.0 (Au)","CANB","CBG","Budderoo National Park, Barren Grounds Nature Reserve, 1 km from start of circular track.","-34.6667000000","150.7000000000","","-34.6667","150.7","","1000.0","Australia","New South Wales","Kiama (A)","","Sydney Basin","600.0","600.0","","","","Davies, F.E.","1987","12","07","1987-12-07","","PreservedSpecimen","PreservedSpecimen","present","","sheet","","true","true"
"ac26cde1-e814-484b-9a57-2f3c0aaf65fe","SIXRI0684627","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.416924844","150.728495894","GDA94","-34.416924843","150.728495894","","5.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","OIXR15021203;OIXR15021208","2013","12","09","2013-12-09","","HumanObservation","HumanObservation","present","","","","true","true"
"9ecd89c5-13d4-4f7b-9889-820e0e49939c","CANB 426160.1","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi L.A.S.Johnson","","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr376","MEL AVH data","in5","Centre for Australian National Biodiversity Research","co12","Australian National Herbarium","CC-BY 3.0 (Au)","CANB","CANB","Macquarie Pass.","-34.5500000000","150.6667000000","","-34.55","150.6667","","1000.0","Australia","New South Wales","Shellharbour (C)","","Sydney Basin","","","","","","Dunlop, C.R.","1968","12","15","1968-12-15","","PreservedSpecimen","PreservedSpecimen","present","","sheet","","true","true"
"9665d4e4-86d3-4371-88e2-73ee5703ade4","NSW 335954","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi L.A.S.Johnson","","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr376","MEL AVH data","in50","The Royal Botanic Gardens & Domain Trust","co54","National Herbarium of New South Wales","CC-BY 3.0 (Au)","NSW","NSW","Maddens Plains, on Princes Highway, c. 40 miles [66.0 km] S of Sydney","-34.2200000000","150.9500000000","","-34.22","150.95","","10000.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","Blaxell, D.F.","1968","12","18","1968-12-18","","PreservedSpecimen","PreservedSpecimen","present","","sheet","","true","true"
"910709f8-f341-48c9-acfe-a2d905933ae8","SIXRI0684728","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.415880828","150.726652979","GDA94","-34.415880827","150.726652979","","5.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","OIXR15021203;OIXR15021208","2013","12","09","2013-12-09","","HumanObservation","HumanObservation","present","","","","true","true"
"86b40a93-8b54-431e-a250-09681ce86432","SPJGI3363613","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.186811735","150.933624013","GDA94","-34.186811734","150.933624013","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","CHAC;VEG-KNOWM","1998","12","01","1998-12-01","","HumanObservation","HumanObservation","present","","","","true","true"
"726013a9-e288-4bee-a258-24f68b59fea3","SPJGI3364012","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.202664104","150.959552836","GDA94","-34.202664103","150.959552836","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","CHAC","1998","12","09","1998-12-09","","HumanObservation","HumanObservation","present","","","","true","true"
"5adf0412-450d-41ba-867b-8bb5376fd744","SPJGI2621991","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.132136205","151.11630575","GDA94","-34.1321362","151.11630575","","100.0","Australia","New South Wales","Sutherland Shire (A)","","Sydney Basin","30.0","30.0","","","","NAGP;JONMA-HO;VEG-AKKP","1991","12","10","1991-12-10","","HumanObservation","HumanObservation","present","","","","true","true"
"59dd50b4-6ad4-4581-9427-f9adb6ed41f8","SPJGI3363676","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.188146829","150.932593239","GDA94","-34.188146828","150.932593239","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","CHAC;VEG-KNOWM","1998","12","01","1998-12-01","","HumanObservation","HumanObservation","present","","","","true","true"
"5455907c-9f22-4753-ab87-13b6e4e53a87","SIXRI0684825","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.422759176","150.731471395","GDA94","-34.422759175","150.731471395","","5.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","OIXR15021203;OIXR15021208","2013","12","09","2013-12-09","","HumanObservation","HumanObservation","present","","","","true","true"
"4b6684cf-b6f2-47e3-8f39-e4bcb1adc2f2","SDMPI0163293","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.202291943","150.974368097","GDA94","-34.202291942","150.974368097","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ODMP05080502","2004","12","01","2004-12-01","","HumanObservation","HumanObservation","present","","","","true","true"
